Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Anomaly_Score,Is_Anomaly,sentiment,reason
2025-11-14 00:00:00-05:00,23.104240764682405,23.13400027487029,22.98519704752377,23.09432029724121,203900,0.0,0.0,0.0,0.1406021221316676,True,Uncertain,API call failed.
2026-02-23 00:00:00-05:00,27.489999771118164,27.57999992370605,27.440000534057617,27.530000686645508,264700,0.0,0.0,0.0,0.1521204855117844,True,Uncertain,API call failed.
2026-02-24 00:00:00-05:00,27.64999961853028,27.790000915527344,27.559999465942383,27.729999542236328,372900,0.0,0.0,0.0,0.1856095473488517,True,Uncertain,API call failed.
2026-02-25 00:00:00-05:00,28.09000015258789,28.39999961853028,28.06999969482422,28.3700008392334,189600,0.0,0.0,0.0,0.2614835053511658,True,Uncertain,API call failed.
2026-02-26 00:00:00-05:00,28.299999237060547,28.299999237060547,28.01000022888184,28.14999961853028,94400,0.0,0.0,0.0,0.2563211108730205,True,Uncertain,API call failed.
2026-02-27 00:00:00-05:00,27.979999542236328,28.020000457763672,27.790000915527344,27.90999984741211,59400,0.0,0.0,0.0,0.2149337109654661,True,Uncertain,API call failed.
2026-03-06 00:00:00-05:00,25.700000762939453,25.780000686645508,25.21999931335449,25.31999969482422,805100,0.0,0.0,0.0,0.1304533205277332,True,Uncertain,API call failed.
